year,player,team,price_cr,pred_war,actual_war,shortfall,wasted_cr,wasted_median,wasted_ci_low,wasted_ci_high,pct_wasted
2025,Abhishek Porel,DC,4.0,7.2146025,4.158823529411769,3.0557789705882312,3.1004627217931837,3.165265386475597,0.0,4.0,78.0
2025,Shimron Hetmyer,RR,11.0,5.0651383,2.0176470588235276,3.0474912411764725,3.0920538033678695,3.104284025456943,0.0,11.0,28.0
2025,Harshit Rana,KKR,4.0,3.8674068,0.8874808766920737,2.9799259233079263,3.023500497859255,3.0784266536005847,0.0,4.0,76.0
2020,Jaydev Unadkat,RR,3.0,2.3280563,-1.490110550656197,3.8181668506561968,3.0,3.0,0.0,3.0,100.0
2013,Rudra Pratap Singh,RCB,3.0,6.881187,1.153846153846149,5.727340846153851,3.0,3.0,0.0,3.0,100.0
2020,Robin Uthappa,RR,3.0,5.5917454,1.6180421891707966,3.9737032108292034,3.0,3.0,0.0,3.0,100.0
2021,Shakib Al Hasan,KKR,3.0,6.6645484,2.9318655137680403,3.73268288623196,3.0,3.0,0.0,3.0,100.0
2020,Chris Jordan,PBKS,3.0,3.5300431,-0.6750190094739736,4.205062109473974,3.0,3.0,0.0,3.0,100.0
2018,Mohammed Shami,DC,3.0,2.926403,-0.9141674933790076,3.8405704933790075,3.0,3.0,0.0,3.0,100.0
2022,Pat Cummins,KKR,7.25,4.1563134,1.2025931758863508,2.953720224113649,2.9969116004840166,3.1630373024512037,0.0,7.25,41.0
2018,Deepak Hooda,SRH,3.6,2.6451669,-0.2865786161670726,2.9317455161670725,2.9746155628888835,3.1105231616400246,0.0,3.6,83.0
2015,Murali Vijay,PBKS,3.0,3.3507607,0.528082179148526,2.8226785208514737,2.863953713190732,2.4286253014520818,0.0,3.0,95.0
2025,Ramandeep Singh,KKR,4.0,3.062186,0.2529411764705884,2.809244823529412,2.8503235788898578,2.5846373631610735,0.0,4.0,71.0
2013,Ricky Ponting,MI,3.0,0.77070194,-2.005474006116208,2.776175946116208,2.816771145072483,2.521390742482346,0.0,3.0,94.0
2015,Darren Sammy,RCB,2.8,4.4172626,-0.5948163418290854,5.012078941829086,2.8,2.8,0.0,2.8,100.0
2014,Jaydev Unadkat,DC,2.8,4.426664,-0.2181093874470691,4.644773387447069,2.8,2.8,0.0,2.8,100.0
2014,Ranganath Vinay Kumar,KKR,2.8,6.179042,-0.8773479937948097,7.056389993794809,2.8,2.8,0.0,2.8,100.0
2018,Gautam Gambhir,DC,2.8,5.6683054,-1.5445233463035024,7.212828746303503,2.8,2.8,0.0,2.8,100.0
2018,Quinton De Kock,RCB,2.8,4.983158,1.9977821011673145,2.985375898832686,2.8,2.8,0.0,2.8,100.0
2022,Rahul Tewatia,GT,9.0,6.7314043,3.9748642607210183,2.756540039278982,2.796848108182906,2.950980052295205,0.0,9.0,31.0
2023,Mukesh Kumar,DC,5.5,1.64616,-1.0657834928229648,2.711943492822965,2.7515994396311414,2.591365545562296,0.0,5.5,50.0
2018,David Miller,PBKS,3.0,2.7981558,0.114961089494163,2.683194710505837,2.7224302723814424,2.279926931833346,0.0,3.0,91.0
2019,Barinder Singh Sran,MI,3.4,1.4279097,-1.2397468903296716,2.6676565903296714,2.7066649428740956,2.4317362734520476,0.0,3.4,80.0
2025,Rajat Patidar,RCB,11.0,6.065484,3.405882352941177,2.659601647058823,2.6984922145525125,2.6898296631185605,0.0,11.0,25.0
2022,Rohit Sharma,MI,16.0,6.05809,3.449576271186436,2.608513728813564,2.6466572528036423,2.911892263298993,0.0,15.035422645191272,17.0
2021,Shivam Dube,RR,4.0,3.687396,1.12392224830008,2.56347375169992,2.600958669439025,2.205029103840605,0.0,4.0,65.0
2014,Ishant Sharma,SRH,2.6,5.5012174,0.0090434782608696,5.4921739217391305,2.6,2.6,0.0,2.6,100.0
2022,Navdeep Saini,RR,2.6,4.7744956,-1.4042784068177645,6.178774006817765,2.6,2.6,0.0,2.6,100.0
2025,Travis Head,SRH,14.0,9.313815,6.764705882352939,2.5491091176470606,2.5863839855951474,2.4768599551143207,0.0,14.0,18.0
2025,Shashank Singh,PBKS,5.5,7.473249,4.967742135303748,2.505506864696252,2.5421441498081516,2.5043637379838417,0.0,5.5,46.0
2016,Kevin Pietersen,RPS,3.5,3.3160365,0.8962323232323229,2.419804176767677,2.4551882568467995,2.5043060055026443,0.0,3.5,70.0
2022,Marcus Stoinis,LSG,9.5,5.174274,2.7756815540639197,2.39859244593608,2.4336663531551137,2.299009880294734,0.0,9.5,26.0
2017,Trent Boult,KKR,5.0,2.073733,-0.2943348694316448,2.368067869431645,2.402695424805441,2.876421750446478,0.0,5.0,48.0
2018,Mohit Sharma,PBKS,2.4,2.2994392,-3.9176850317465495,6.217124231746549,2.4,2.4,0.0,2.4,100.0
2014,Brad Hodge,RR,2.4,6.8322825,2.5112536162005785,4.321028883799421,2.4,2.4,0.0,2.4,100.0
2019,Varun Aaron,RR,2.4,3.6502414,-1.7537840190600384,5.404025419060039,2.4,2.4,0.0,2.4,100.0
2014,Irfan Pathan,SRH,2.4,6.732886,0.0594498343884928,6.673436165611507,2.4,2.4,0.0,2.4,100.0
2023,Manish Pandey,DC,2.4,2.2715173,-0.296875,2.5683923,2.4,2.4,0.0,2.4,100.0
2022,MS Dhoni,CSK,12.0,5.798187,3.4419491525423727,2.3562378474576278,2.3906924159224476,2.2979102429047495,0.0,12.0,20.0
2021,Shahrukh Khan,PBKS,5.0,1.9311992,-0.4087392900856793,2.3399384900856792,2.3741547178731732,2.4630005385857396,0.0,5.0,47.0
2023,Mayank Agarwal,SRH,8.25,5.3849077,3.046875,2.3380327000000003,2.3722210599832922,2.1184362514990616,0.0,8.25,29.0
2016,Dale Steyn,GL,2.3,3.3953621,0.1090254389589272,3.2863366610410725,2.3,2.3,0.0,2.3,100.0
2013,Luke Pomersbach,PBKS,2.25,2.8798783,0.1114678899082576,2.7684104100917426,2.25,2.25,0.0,2.25,100.0
2018,Wriddhiman Saha,SRH,5.0,2.4651904,0.2790272373540844,2.1861631626459155,2.2181307793463794,1.9201829257231364,0.0,5.0,44.0
2025,Sandeep Sharma,RR,4.0,6.3077717,4.13060176931265,2.1771699306873495,2.2090060420193844,2.2368618176868744,0.0,4.0,55.0
2018,Barinder Singh Sran,PBKS,2.2,3.1752207,-0.4735511644114069,3.648771864411407,2.2,2.2,0.0,2.2,100.0
2014,Shaun Marsh,PBKS,2.2,8.353411,1.462266152362585,6.891144847637414,2.2,2.2,0.0,2.2,100.0
2018,Mustafizur Rahman,MI,2.2,8.553736,2.990440277027526,5.563295722972475,2.2,2.2,0.0,2.2,100.0
2015,Praveen Kumar,SRH,2.2,4.5681047,-0.8118397646414842,5.3799444646414845,2.2,2.2,0.0,2.2,100.0
2022,Anuj Rawat,RCB,3.4,2.7897167,0.6260593220338976,2.1636573779661026,2.195295899240168,2.7203510406872145,0.0,3.4,65.0
2014,Pragyan Ojha,MI,3.25,5.1172976,3.0023929394993902,2.1149046605006094,2.1458302852207156,2.1090299878522476,0.0,3.25,66.0
2012,Brad Hodge,RR,2.375,7.6375704,5.550904556866143,2.086665843133858,2.1171785399878837,1.7430137987398986,0.0,2.375,89.0
2018,Suresh Raina,CSK,11.0,7.502592,5.425700389105055,2.076891610894945,2.1072613820446624,2.413411969600298,0.0,11.0,19.0
2021,Adam Milne,MI,3.0,0.5023154,-1.572235973983438,2.074551373983438,2.1048869245416397,1.867653855599994,0.0,3.0,70.0
2023,Jason Holder,RR,5.75,1.6010336,-0.4093421052631584,2.0103757052631583,2.0397728340172607,1.6717478055106794,0.0,5.75,35.0
2014,Yuvraj Singh,RCB,14.0,11.784295,9.778156052157138,2.006138947842862,2.035474123747525,1.804482839477347,0.0,14.0,15.0
2019,Mohit Sharma,CSK,5.0,1.8784679,-0.1189269715636796,1.9973948715636796,2.026602185429649,2.1519335455758064,0.0,5.0,41.0
2021,Harbhajan Singh,KKR,2.0,5.3953414,0.0374377722885652,5.357903627711435,2.0,2.0,0.0,2.0,100.0
2017,Eoin Morgan,PBKS,2.0,2.7200224,0.0658441558441566,2.6541782441558435,2.0,2.0,0.0,2.0,100.0
2017,Angelo Mathews,DC,2.0,4.315263,-0.7482326490713587,5.063495649071358,2.0,2.0,0.0,2.0,100.0
2022,Evin Lewis,LSG,2.0,4.677268,1.3127118644067792,3.3645561355932205,2.0,2.0,0.0,2.0,100.0
2018,Harbhajan Singh,CSK,2.0,6.7793336,2.2407012204581274,4.538632379541873,2.0,2.0,0.0,2.0,100.0
2020,Dale Steyn,RCB,2.0,0.92782426,-2.113125184020704,3.040949444020704,2.0,2.0,0.0,2.0,100.0
2016,Kane Richardson,RCB,2.0,4.6661615,-1.1101557208264887,5.776317220826489,2.0,2.0,0.0,2.0,100.0
2020,Mitchell Marsh,SRH,2.0,2.7109156,-0.0978601018399713,2.8087757018399713,2.0,2.0,0.0,2.0,100.0
2018,Yuvraj Singh,PBKS,2.0,6.733038,-1.9113043531874232,8.644342353187422,2.0,2.0,0.0,2.0,100.0
2022,David Willey,RCB,2.0,3.2553751,1.0834375853331717,2.1719375146668285,2.0,1.6702933633720534,0.0,2.0,100.0
2021,Piyush Chawla,MI,2.0,2.0944853,-0.6197418784432427,2.7142271784432426,2.0,2.0,0.0,2.0,100.0
2022,K S Bharat,DC,2.0,3.5910683,0.1014830508474575,3.4895852491525425,2.0,2.0,0.0,2.0,100.0
2018,Murali Vijay,CSK,2.0,4.0313225,-0.0141731517509728,4.045495651750973,2.0,2.0,0.0,2.0,100.0
2022,Nathan Coulter-Nile,RR,2.0,3.470005,-1.976346597151222,5.446351597151222,2.0,2.0,0.0,2.0,100.0
2018,Mitchell Johnson,KKR,2.0,2.7043784,-0.3718382509126972,3.076216650912697,2.0,2.0,0.0,2.0,100.0
2018,Carlos Brathwaite,SRH,2.0,4.007449,2.0651484581781667,1.9423005418218335,1.9707022276149997,1.4242237136937668,0.0,2.0,99.0
2014,Ajinkya Rahane,RR,7.5,5.2380185,3.339913211186115,1.898105288813885,1.9258607205065894,1.8755684626277143,0.0,7.5,26.0
2019,Colin Ingram,DC,6.4,2.9177096,1.040912828947367,1.8767967710526328,1.9042406145986308,1.8229256142434411,0.0,6.4,30.0
2025,Rahul Tewatia,GT,4.0,3.9921527,2.1176470588235303,1.8745056411764698,1.9019159822085916,2.0481934208463466,0.0,4.0,48.0
2014,Cheteshwar Pujara,PBKS,1.9,1.2605977,-0.729030858244937,1.989628558244937,1.9,1.9,0.0,1.9,100.0
2014,Rahul Sharma,DC,1.9,12.205091,7.5928808435705,4.6122101564295,1.9,1.9,0.0,1.9,100.0
2022,Chris Jordan,CSK,3.6,0.5576248,-1.3051745241981072,1.8627993241981073,1.890038487222781,1.8235048843408184,0.0,3.6,53.0
2014,Steven Smith,RR,4.0,5.2441173,3.406677917068466,1.8374393829315343,1.8643077150430316,1.929352320557716,0.0,4.0,47.0
2019,Carlos Brathwaite,KKR,5.0,2.182955,0.3635682042283388,1.8193867957716614,1.8459911502456983,2.031105894718756,0.0,5.0,37.0
2016,Ishant Sharma,RPS,3.8,1.0374157,-0.7814193548387095,1.8188350548387096,1.8454313413684302,1.5660531017188715,0.0,3.8,49.0
2022,Chetan Sakariya,DC,4.2,3.8108792,2.032465342825027,1.7784138571749728,1.804419076498198,1.7715671646220805,0.0,4.2,43.0
2014,Lakshmipathy Balaji,PBKS,1.8,3.6388648,0.6601153830028054,2.9787494169971946,1.8,1.8,0.0,1.8,100.0
2021,Steven Smith,DC,2.0,3.034761,1.3028641370869023,1.7318968629130977,1.7572218780008708,1.5767747537018513,0.0,2.0,88.0
2018,Colin Munro,DC,1.9,3.4961882,1.7744455252918288,1.7217426747081714,1.7469192081080331,1.724401441382722,0.0,1.9,92.0
2018,Parthiv Patel,RCB,1.7,8.428776,3.268647859922179,5.16012814007782,1.7,1.7,0.0,1.7,100.0
2022,Washington Sundar,SRH,8.75,5.976376,4.313553924214612,1.662822075785388,1.6871370307110036,1.5701263047911818,0.0,8.75,19.0
2018,Aaron Finch,PBKS,6.2,3.78057,2.1413035019455253,1.6392664980544747,1.6632370067407034,1.6808400739976217,0.0,6.2,27.0
2019,Lockie Ferguson,KKR,1.6,3.04932,-1.8424308353478385,4.891750835347838,1.6,1.6,0.0,1.6,100.0
2014,Aditya Tare,MI,1.6,7.2600236,2.1398360655737707,5.120187534426229,1.6,1.6,0.0,1.6,100.0
2014,Mayank Agarwal,DC,1.6,3.6800616,1.962791706846673,1.7172698931533272,1.6,1.6,0.0,1.6,100.0
2016,Jaydev Unadkat,KKR,1.6,2.4347477,-2.095329564349851,4.530077264349851,1.6,1.6,0.0,1.6,100.0
2025,Rinku Singh,KKR,13.0,4.9611144,3.4294117647058813,1.5317026352941183,1.5541002694601385,1.4090006528248078,0.0,13.0,12.0
2022,Alzarri Joseph,GT,2.4,2.3947392,0.8663575356732282,1.5283816643267718,1.55073073691753,1.9586213311698177,0.0,2.4,65.0
2022,Sean Abbott,SRH,2.4,1.1075084,-0.4175806180185568,1.5250890180185568,1.547389943217158,1.5813788161470006,0.0,2.4,64.0
2022,Mayank Agarwal,PBKS,12.0,4.4385157,2.9353813559322024,1.5031343440677976,1.5251142325690317,1.5247326582333318,0.0,12.0,13.0
2018,Pradeep Sangwan,MI,1.5,1.4169753,-0.6533403547530723,2.070315654753072,1.5,1.5,0.0,1.5,100.0
2018,Jason Roy,DC,1.5,3.8671498,1.1828210116731512,2.684328788326849,1.5,1.5,0.0,1.5,100.0
2018,Daniel Christian,DC,1.5,4.5033793,-0.4093933051813572,4.912772605181357,1.5,1.5,0.0,1.5,100.0
2015,Michael Hussey,CSK,1.5,4.0397234,-0.2329563492063485,4.272679749206349,1.5,1.5,0.0,1.5,100.0
2015,Eoin Morgan,SRH,1.5,3.514835,1.964722222222224,1.5501127777777761,1.5,1.371709625346503,0.0,1.5,100.0
2014,Laxmi Ratan Shukla,DC,1.5,3.2484992,-0.9745043813676588,4.223003581367658,1.5,1.5,0.0,1.5,100.0
2022,Tymal Mills,MI,1.5,1.9316157,-3.3250856506912427,5.256701350691243,1.5,1.5,0.0,1.5,100.0
2019,Akshdeep Nath,RCB,3.6,1.1520249,-0.312911184210526,1.464936084210526,1.4863574108666944,1.242117471492754,0.0,3.6,41.0
2014,Ashok Dinda,RCB,1.5,2.3894868,0.9560106494486555,1.4334761505513443,1.4544374479115192,1.294065353260454,0.0,1.5,97.0
2018,Naman Ojha,DC,1.4,1.8762779,-0.3415175097276265,2.2177954097276267,1.4,1.4,0.0,1.4,100.0
2022,Karun Nair,RR,1.4,2.953155,-0.1961864406779661,3.1493414406779663,1.4,1.4,0.0,1.4,100.0
2022,Vijay Shankar,GT,1.4,1.778618,-1.6807580443383228,3.459376044338323,1.4,1.4,0.0,1.4,100.0
2014,Parthiv Patel,RCB,1.4,4.4874525,0.9128302796528432,3.5746222203471567,1.4,1.4,0.0,1.4,100.0
2014,Ambati Rayudu,MI,4.0,7.117213,5.745014464802313,1.3721985351976862,1.3922637881301556,1.461794348563175,0.0,4.0,35.0
2014,Harbhajan Singh,MI,9.5,14.944119,13.584251477925449,1.359867522074552,1.3797524622527932,1.335818945180037,0.0,9.5,15.0
2025,Virat Kohli,RCB,21.0,9.485906,8.135294117647062,1.350611882352938,1.3703614800517185,1.3197677173841627,0.0,12.94029833751744,7.0
2022,Lockie Ferguson,GT,10.0,3.18002,1.8469696007518752,1.3330503992481246,1.3525432005786475,1.517523672875821,0.0,10.0,14.0
2022,Kartik Tyagi,SRH,4.0,1.6827146,0.3639913063357678,1.3187232936642321,1.3380065939714285,1.4338220340508103,0.0,4.0,33.0
2022,Yashasvi Jaiswal,RR,4.0,6.904123,5.593110636244134,1.3110123637558662,1.33018290941788,0.9496965550864052,0.0,4.0,33.0
2025,Yash Dayal,RCB,5.0,5.3726954,4.066877311519272,1.305818088480728,1.3249126797931905,1.1005274814039154,0.0,5.0,26.0
2018,Yusuf Pathan,SRH,1.9,4.426064,3.208507894274165,1.2175561057258353,1.2353600681949701,1.7999344842043055,0.0,1.9,65.0
2016,Aditya Tare,SRH,1.2,1.1929762,-0.7746969696969699,1.9676731696969698,1.2,1.2,0.0,1.2,100.0
2014,Kedar Jadhav,DC,2.0,5.4111705,4.234734811957568,1.1764356880424316,1.193638358817732,0.7765908644665418,0.0,2.0,60.0
2022,Virat Kohli,RCB,15.0,4.7070794,3.5648305084745746,1.142248891525425,1.1589516588964661,0.6404202183740659,0.0,13.43989865420124,8.0
2022,Avesh Khan,LSG,10.0,5.090846,3.951199347816416,1.139646652183584,1.1563113677791381,1.0864923448898782,0.0,10.0,12.0
2018,Mandeep Singh,RCB,1.4,5.0222025,3.896780155642023,1.1254223443579767,1.14187906211139,1.290159061870299,0.0,1.4,82.0
2022,Kagiso Rabada,PBKS,9.25,5.6105437,4.5118871887522065,1.0986565112477935,1.1147218401478243,1.128966339294237,0.0,9.25,12.0
2018,Manan Vohra,RCB,1.1,2.1653438,-0.0189688715953308,2.1843126715953307,1.1,1.1,0.0,1.1,100.0
2012,Muttiah Muralitharan,RCB,1.1,12.404293,7.852058844433505,4.552234155566494,1.1,1.1,0.0,1.1,100.0
2022,Kamlesh Nagarkoti,DC,1.1,1.6805723,-0.934900711877108,2.615473011877108,1.1,1.1,0.0,1.1,100.0
2022,Mandeep Singh,DC,1.1,3.4001849,-0.5949152542372886,3.9951001542372886,1.1,1.1,0.0,1.1,100.0
2020,Tom Curran,RR,1.0,0.6228642,-1.7343345155250134,2.3571987155250134,1.0,1.0,0.0,1.0,100.0
2022,Ajinkya Rahane,KKR,1.0,2.1895075,0.2277542372881356,1.9617532627118643,1.0,1.0,0.0,1.0,100.0
2019,Yuvraj Singh,MI,1.0,4.3660026,0.6229029605263151,3.7430996394736846,1.0,1.0,0.0,1.0,100.0
2021,Mustafizur Rahman,RR,1.0,6.7240205,0.6849658046196301,6.03905469538037,1.0,1.0,0.0,1.0,100.0
2019,Martin Guptill,SRH,1.0,3.6394677,2.2293585526315787,1.4101091473684213,1.0,1.0,0.0,1.0,100.0
2020,Andrew Tye,RR,1.0,6.706609,-1.4369997430239674,8.143608743023968,1.0,1.0,0.0,1.0,100.0
2021,Mujeeb Ur Rahman,SRH,1.0,4.3620024,0.6644952579614769,3.697507142038523,1.0,1.0,0.0,1.0,100.0
2023,David Wiese,KKR,1.0,1.8435907,0.0324252392344497,1.8111654607655503,1.0,1.0,0.0,1.0,100.0
2022,Sherfane Rutherford,RCB,1.0,3.5152283,-1.8889830508474583,5.404211350847458,1.0,1.0,0.0,1.0,100.0
2018,Jean-Paul Duminy,MI,1.0,4.6627603,-2.2296165632580136,6.892376863258014,1.0,1.0,0.0,1.0,100.0
2014,Muttiah Muralitharan,RCB,1.0,8.416875,2.217578005115086,6.199296994884913,1.0,1.0,0.0,1.0,100.0
2014,Abhishek Nayar,RR,1.0,0.9010575,-0.8275313404050144,1.7285888404050143,1.0,1.0,0.0,1.0,100.0
2014,Ryan Ten Doeschate,KKR,1.0,6.620835,2.7757014380948384,3.845133561905161,1.0,1.0,0.0,1.0,100.0
2018,Akshdeep Nath,PBKS,1.0,1.2601742,-0.5349319066147861,1.795106106614786,1.0,1.0,0.0,1.0,100.0
2017,Corey Anderson,DC,1.0,2.2254794,0.1883614020388222,2.037117997961178,1.0,1.0,0.0,1.0,100.0
2014,Murali Kartik,PBKS,1.0,4.1934257,-1.815542199488492,6.008967899488492,1.0,1.0,0.0,1.0,100.0
2014,Moises Henriques,SRH,1.0,5.577349,-0.7699773175128941,6.347326317512894,1.0,1.0,0.0,1.0,100.0
2018,Chris Jordan,SRH,1.0,4.287001,0.4553261091801275,3.8316748908198726,1.0,1.0,0.0,1.0,100.0
2018,Imran Tahir,CSK,1.0,5.231698,0.6140848354040271,4.617613164595973,1.0,1.0,0.0,1.0,100.0
2018,Manoj Tiwary,PBKS,1.0,7.330804,-0.1595806738653626,7.490384673865362,1.0,1.0,0.0,1.0,100.0
2018,Mohammed Nabi,SRH,1.0,2.4713812,0.5218388018332728,1.9495423981667273,1.0,1.0,0.0,1.0,100.0
2018,Pawan Negi,RCB,1.0,5.4073257,-1.354783822346611,6.762109522346611,1.0,1.0,0.0,1.0,100.0
2014,KL Rahul,SRH,1.0,0.831834,-0.4234040501446458,1.2552380501446458,1.0,1.0,0.0,1.0,100.0
2014,Ben Hilfenhaus,CSK,1.0,2.5679748,0.5159207161125323,2.0520540838874677,1.0,1.0,0.0,1.0,100.0
2018,Ranganath Vinay Kumar,KKR,1.0,2.9016623,-2.386191400547499,5.287853700547499,1.0,1.0,0.0,1.0,100.0
2016,Irfan Pathan,RPS,1.0,2.153845,0.6157660341358375,1.5380789658641625,1.0,1.0,0.0,1.0,100.0
2018,Sam Billings,CSK,1.0,5.569132,2.1904085603112833,3.3787234396887165,1.0,1.0,0.0,1.0,100.0
2018,Mayank Agarwal,PBKS,1.0,2.6055923,1.6243385214007775,0.9812537785992226,0.9956023620975267,0.49852215263458166,0.0,1.0,100.0
2016,Ankit Singh Rajpoot,KKR,1.5,1.5065545,0.5282248087795139,0.9783296912204861,0.9926355166547449,0.7773169332014247,0.0,1.5,66.0
2014,Virender Sehwag,PBKS,3.2,12.22069,11.248090646094504,0.9725993539054958,0.9868213863136988,0.7687138080875588,0.0,3.2,31.0
2018,Basil Thampi,SRH,0.95,1.6390189,-2.053067513824724,3.692086413824724,0.95,0.95,0.0,0.95,100.0
2012,James Faulkner,PBKS,0.95,0.90435314,-0.5195815865950285,1.4239347265950286,0.95,0.95,0.0,0.95,100.0
2018,Shreyas Iyer,DC,7.0,7.0322804,6.109737354085599,0.9225430459144013,0.936033119750325,0.8816937846007111,0.0,7.0,13.0
2018,Ajinkya Rahane,RR,4.0,2.4739,1.5682198443579751,0.9056801556420249,0.9189236484258569,1.1344617451762131,0.0,4.0,23.0
2019,Prabhsimran Singh,PBKS,4.8,0.5009372,-0.390213815789474,0.891151015789474,0.9041820532626824,0.825884072972255,0.0,4.8,19.0
2022,K Gowtham,LSG,0.9,4.247406,0.5840505553403469,3.663355444659653,0.9,0.9,0.0,0.9,100.0
2022,Krishnappa Gowtham,LSG,0.9,4.247406,0.5840505553403469,3.663355444659653,0.9,0.9,0.0,0.9,100.0
2015,Jaydev Unadkat,DC,1.1,0.5457473,-0.338744913257657,0.884492213257657,0.8974258810328217,0.896239562237013,0.0,1.1,82.0
2014,Yusuf Pathan,KKR,3.25,10.331113,9.46346912079158,0.8676438792084209,0.8803311787828354,0.7670312980071236,0.0,3.25,27.0
2018,Mohammed Siraj,RCB,2.6,5.389181,4.529518032008285,0.8596629679917145,0.8722335650642045,0.41031179924798983,0.0,2.6,34.0
2018,Kuldeep Yadav,KKR,5.8,6.358614,5.502985406770321,0.855628593229679,0.8681401968344249,1.0052344456651439,0.0,5.8,15.0
2014,Manoj Tiwary,DC,2.8,2.414854,1.570221751708524,0.8446322482914761,0.8569830555997255,1.1733292460610398,0.0,2.8,31.0
2014,Shahbaz Nadeem,DC,0.85,4.042227,2.1846524254748143,1.8575745745251853,0.85,0.85,0.0,0.85,100.0
2022,Murugan Ashwin,MI,1.6,4.388386,3.5608716843101207,0.827514315689879,0.8396148125375634,0.7009307584118392,0.0,1.6,52.0
2016,K C Cariappa,PBKS,0.8,0.76058865,-0.3552832649743205,1.1158719149743206,0.8,0.8,0.0,0.8,100.0
2012,Ramesh Powar,PBKS,0.8,5.4199386,-0.6598557892855013,6.079794389285501,0.8,0.8,0.0,0.8,100.0
2014,Mandeep Hardev Singh,PBKS,0.8,0.969205,-0.4714175506268081,1.440622550626808,0.8,0.8,0.0,0.8,100.0
2019,Anmolpreet Singh,MI,0.8,2.2164907,-1.5809159280150409,3.797406628015041,0.8,0.8,0.0,0.8,100.0
2018,Rinku Singh,KKR,0.8,2.5771158,-0.852898832684825,3.4300146326848253,0.8,0.8,0.0,0.8,100.0
2022,Finn Allen,RCB,0.8,2.925472,-0.8706413403102801,3.79611334031028,0.8,0.8,0.0,0.8,100.0
2014,Ashish Nehra,CSK,2.0,0.29651704,-0.4743964194373404,0.7709134594373404,0.7821862987210718,0.8243534811249242,0.0,2.0,39.0
2018,Dhawal Kulkarni,RR,0.75,4.0526757,0.862187948244494,3.190487751755506,0.75,0.75,0.0,0.75,100.0
2022,Siddharth Kaul,RCB,0.75,1.1146369,-0.6721243911577375,1.7867612911577375,0.75,0.75,0.0,0.75,100.0
2022,Fabian Allen,MI,0.75,2.925472,-0.8706413403102801,3.79611334031028,0.75,0.75,0.0,0.75,100.0
2021,Liam Livingstone,RR,0.75,1.635797,-0.1939473684210525,1.8297443684210524,0.75,0.75,0.0,0.75,100.0
2022,Nathan Ellis,PBKS,0.75,2.5172808,0.1468830768839973,2.3703977231160027,0.75,0.75,0.0,0.75,100.0
